"Anio_hecho","mes_hecho","Nombre_Municipio","Nombre_Departamento","Total_Victimas","Riesgo"
"2002","8","URUMITA - LA GUAJIRA","LA GUAJIRA",1,"0"
"2002","8","USIACURI - ATLANTICO","ATLANTICO",1,"0"
"2002","8","VALDIVIA - ANTIOQUIA","ANTIOQUIA",2,"0"
"2002","8","VALENCIA - CORDOBA","CORDOBA",1,"0"
"2002","8","VALLE DEL GUAMUEZ - PUTUMAYO","PUTUMAYO",7,"1"
"2002","8","VALLEDUPAR - CESAR","CESAR",8,"1"
"2002","8","VALPARAISO - CAQUETA","CAQUETA",9,"1"
"2002","8","VILLAGARZON - PUTUMAYO","PUTUMAYO",2,"0"
"2002","8","VILLANUEVA - BOLIVAR","BOLIVAR",1,"0"
"2002","8","VILLANUEVA - CASANARE","CASANARE",1,"0"
"2002","8","VILLAVICENCIO - META","META",9,"1"
"2002","8","VIOTA - CUNDINAMARCA","CUNDINAMARCA",2,"0"
"2002","8","VISTAHERMOSA - META","META",12,"1"
"2002","8","YARUMAL - ANTIOQUIA","ANTIOQUIA",1,"0"
"2002","8","YONDO - ANTIOQUIA","ANTIOQUIA",3,"1"
"2002","8","YOPAL - CASANARE","CASANARE",1,"0"
"2002","8","ZAMBRANO - BOLIVAR","BOLIVAR",11,"1"
"2002","8","ZARAGOZA - ANTIOQUIA","ANTIOQUIA",1,"0"
"2002","8","ZONA BANANERA - MAGDALENA","MAGDALENA",3,"1"
"2002","9","AGUACHICA - CESAR","CESAR",3,"1"
"2002","9","AGUAZUL - CASANARE","CASANARE",2,"0"
"2002","9","AGUSTIN CODAZZI - CESAR","CESAR",11,"1"
"2002","9","ALBANIA - CAQUETA","CAQUETA",1,"0"
"2002","9","ANORI - ANTIOQUIA","ANTIOQUIA",2,"0"
"2002","9","ANZA - ANTIOQUIA","ANTIOQUIA",9,"1"
"2002","9","APARTADO - ANTIOQUIA","ANTIOQUIA",3,"1"
"2002","9","ARAUCA - ARAUCA","ARAUCA",1,"0"
"2002","9","ARAUQUITA - ARAUCA","ARAUCA",2,"0"
"2002","9","ARBOLEDAS - NORTE DE SANTANDER","NORTE DE SANTANDER",5,"1"
"2002","9","ARGELIA - ANTIOQUIA","ANTIOQUIA",2,"0"
"2002","9","ARGELIA - CAUCA","CAUCA",1,"0"
"2002","9","ASTREA - CESAR","CESAR",1,"0"
"2002","9","BARBACOAS - NARIÑO","NARIÑO",2,"0"
"2002","9","BARBOSA - ANTIOQUIA","ANTIOQUIA",1,"0"
"2002","9","BARRANCA DE UPIA - META","META",1,"0"
"2002","9","BARRANCABERMEJA - SANTANDER","SANTANDER",4,"1"
"2002","9","BARRANQUILLA - ATLANTICO","ATLANTICO",2,"0"
"2002","9","BECERRIL - CESAR","CESAR",2,"0"
"2002","9","BELEN DE LOS ANDAQUIES - CAQUETA","CAQUETA",3,"1"
"2002","9","BOGOTA, D.C. - BOGOTA, D. C.","BOGOTA, D. C.",11,"1"
"2002","9","BOLIVAR - VALLE DEL CAUCA","VALLE DEL CAUCA",2,"0"
"2002","9","BUCARAMANGA - SANTANDER","SANTANDER",1,"0"
"2002","9","BUENAVENTURA - VALLE DEL CAUCA","VALLE DEL CAUCA",2,"0"
"2002","9","CABRERA - CUNDINAMARCA","CUNDINAMARCA",5,"1"
"2002","9","CACERES - ANTIOQUIA","ANTIOQUIA",1,"0"
"2002","9","CAICEDONIA - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"2002","9","CAJAMARCA - TOLIMA","TOLIMA",1,"0"
"2002","9","CALAMAR - BOLIVAR","BOLIVAR",2,"0"
"2002","9","CANTAGALLO - BOLIVAR","BOLIVAR",2,"0"
"2002","9","CAQUEZA - CUNDINAMARCA","CUNDINAMARCA",1,"0"
"2002","9","CAREPA - ANTIOQUIA","ANTIOQUIA",1,"0"
"2002","9","CARTAGENA DEL CHAIRA - CAQUETA","CAQUETA",1,"0"
"2002","9","CARTAGO - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"2002","9","CAUCASIA - ANTIOQUIA","ANTIOQUIA",3,"1"
"2002","9","CHAMEZA - CASANARE","CASANARE",1,"0"
"2002","9","CHARALA - SANTANDER","SANTANDER",1,"0"
"2002","9","CHIGORODO - ANTIOQUIA","ANTIOQUIA",5,"1"
"2002","9","CIENAGA - MAGDALENA","MAGDALENA",2,"0"
"2002","9","CIUDAD BOLIVAR - ANTIOQUIA","ANTIOQUIA",1,"0"
"2002","9","COCORNA - ANTIOQUIA","ANTIOQUIA",2,"0"
"2002","9","CONCORDIA - ANTIOQUIA","ANTIOQUIA",2,"0"
"2002","9","CONVENCION - NORTE DE SANTANDER","NORTE DE SANTANDER",1,"0"
"2002","9","COPACABANA - ANTIOQUIA","ANTIOQUIA",3,"1"
"2002","9","CORDOBA - BOLIVAR","BOLIVAR",2,"0"
"2002","9","CORINTO - CAUCA","CAUCA",2,"0"
"2002","9","COTA - CUNDINAMARCA","CUNDINAMARCA",1,"0"
"2002","9","CUCUTA - NORTE DE SANTANDER","NORTE DE SANTANDER",5,"1"
"2002","9","CUCUTILLA - NORTE DE SANTANDER","NORTE DE SANTANDER",2,"0"
"2002","9","CUMARIBO - VICHADA","VICHADA",1,"0"
"2002","9","CUNDAY - TOLIMA","TOLIMA",1,"0"
"2002","9","CURILLO - CAQUETA","CAQUETA",1,"0"
"2002","9","DABEIBA - ANTIOQUIA","ANTIOQUIA",2,"0"
"2002","9","DIBULLA - LA GUAJIRA","LA GUAJIRA",9,"1"
"2002","9","DUITAMA - BOYACA","BOYACA",1,"0"
"2002","9","EL AGUILA - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"2002","9","EL BAGRE - ANTIOQUIA","ANTIOQUIA",1,"0"
"2002","9","EL BANCO - MAGDALENA","MAGDALENA",1,"0"
"2002","9","EL CARMEN DE BOLIVAR - BOLIVAR","BOLIVAR",1,"0"
"2002","9","EL CARMEN DE CHUCURI - SANTANDER","SANTANDER",2,"0"
"2002","9","EL CARMEN DE VIBORAL - ANTIOQUIA","ANTIOQUIA",1,"0"
"2002","9","EL CASTILLO - META","META",2,"0"
"2002","9","EL CHARCO - NARIÑO","NARIÑO",1,"0"
"2002","9","EL COPEY - CESAR","CESAR",4,"1"
"2002","9","EL DONCELLO - CAQUETA","CAQUETA",1,"0"
"2002","9","EL PAUJIL - CAQUETA","CAQUETA",1,"0"
"2002","9","EL PEÑON - CUNDINAMARCA","CUNDINAMARCA",1,"0"
"2002","9","EL RETORNO - GUAVIARE","GUAVIARE",2,"0"
"2002","9","EL TAMBO - CAUCA","CAUCA",3,"1"
"2002","9","ENVIGADO - ANTIOQUIA","ANTIOQUIA",3,"1"
"2002","9","FACATATIVA - CUNDINAMARCA","CUNDINAMARCA",3,"1"
"2002","9","FLORENCIA - CAQUETA","CAQUETA",8,"1"
"2002","9","FRESNO - TOLIMA","TOLIMA",3,"1"
"2002","9","FUNDACION - MAGDALENA","MAGDALENA",6,"1"
"2002","9","GACHANCIPA - CUNDINAMARCA","CUNDINAMARCA",1,"0"
"2002","9","GALERAS - SUCRE","SUCRE",1,"0"
"2002","9","GRANADA - META","META",2,"0"
"2002","9","GUADUAS - CUNDINAMARCA","CUNDINAMARCA",7,"1"
"2002","9","GUAPI - CAUCA","CAUCA",4,"1"
"2002","9","GUARNE - ANTIOQUIA","ANTIOQUIA",2,"0"
"2002","9","HONDA - TOLIMA","TOLIMA",1,"0"
"2002","9","IBAGUE - TOLIMA","TOLIMA",1,"0"
"2002","9","IPIALES - NARIÑO","NARIÑO",1,"0"
"2002","9","ITAGÜI - ANTIOQUIA","ANTIOQUIA",2,"0"
"2002","9","ITUANGO - ANTIOQUIA","ANTIOQUIA",2,"0"
"2002","9","JAMUNDI - VALLE DEL CAUCA","VALLE DEL CAUCA",3,"1"
"2002","9","JARDIN - ANTIOQUIA","ANTIOQUIA",1,"0"
"2002","9","JURADO - CHOCO","CHOCO",4,"1"
"2002","9","LA APARTADA - CORDOBA","CORDOBA",2,"0"
"2002","9","LA DORADA - CALDAS","CALDAS",7,"1"
"2002","9","LA ESTRELLA - ANTIOQUIA","ANTIOQUIA",1,"0"
"2002","9","LA JAGUA DE IBIRICO - CESAR","CESAR",3,"1"
"2002","9","LA MACARENA - META","META",1,"0"
"2002","9","LA MONTAÑITA - CAQUETA","CAQUETA",3,"1"
"2002","9","LA PALMA - CUNDINAMARCA","CUNDINAMARCA",6,"1"
"2002","9","LA PAZ - CESAR","CESAR",1,"0"
"2002","9","LA VEGA - CAUCA","CAUCA",1,"0"
"2002","9","LEBRIJA - SANTANDER","SANTANDER",2,"0"
"2002","9","LEJANIAS - META","META",1,"0"
"2002","9","LERIDA - TOLIMA","TOLIMA",1,"0"
"2002","9","MACANAL - BOYACA","BOYACA",2,"0"
"2002","9","MAICAO - LA GUAJIRA","LA GUAJIRA",5,"1"
"2002","9","MANIZALES - CALDAS","CALDAS",1,"0"
"2002","9","MANZANARES - CALDAS","CALDAS",2,"0"
"2002","9","MAPIRIPAN - META","META",2,"0"
"2002","9","MARQUETALIA - CALDAS","CALDAS",2,"0"
"2002","9","MEDELLIN - ANTIOQUIA","ANTIOQUIA",27,"1"
"2002","9","MERCADERES - CAUCA","CAUCA",1,"0"
"2002","9","MIRAFLORES - GUAVIARE","GUAVIARE",1,"0"
"2002","9","MONIQUIRA - BOYACA","BOYACA",1,"0"
"2002","9","MONTELIBANO - CORDOBA","CORDOBA",1,"0"
"2002","9","MONTERIA - CORDOBA","CORDOBA",1,"0"
"2002","9","MONTERREY - CASANARE","CASANARE",3,"1"
"2002","9","MORALES - BOLIVAR","BOLIVAR",2,"0"
"2002","9","NARIÑO - ANTIOQUIA","ANTIOQUIA",1,"0"
"2002","9","NECOCLI - ANTIOQUIA","ANTIOQUIA",1,"0"
"2002","9","ORITO - PUTUMAYO","PUTUMAYO",5,"1"
"2002","9","OTANCHE - BOYACA","BOYACA",3,"1"
"2002","9","OVEJAS - SUCRE","SUCRE",4,"1"
"2002","9","PAILITAS - CESAR","CESAR",2,"0"
"2002","9","PALMIRA - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"2002","9","PATIA - CAUCA","CAUCA",1,"0"
"2002","9","PELAYA - CESAR","CESAR",1,"0"
"2002","9","PIENDAMO  TUNIA - CAUCA","CAUCA",3,"1"
"2002","9","PITALITO - HUILA","HUILA",2,"0"
"2002","9","PIVIJAY - MAGDALENA","MAGDALENA",1,"0"
"2002","9","PLANADAS - TOLIMA","TOLIMA",1,"0"
"2002","9","PLATO - MAGDALENA","MAGDALENA",1,"0"
"2002","9","POLICARPA - NARIÑO","NARIÑO",1,"0"
"2002","9","PRADERA - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"2002","9","PUEBLO BELLO - CESAR","CESAR",1,"0"
"2002","9","PUERTO ASIS - PUTUMAYO","PUTUMAYO",5,"1"
"2002","9","PUERTO BOYACA - BOYACA","BOYACA",4,"1"
"2002","9","PUERTO CAICEDO - PUTUMAYO","PUTUMAYO",2,"0"
"2002","9","PUERTO CARREÑO - VICHADA","VICHADA",1,"0"
"2002","9","PUERTO CONCORDIA - META","META",4,"1"
"2002","9","PUERTO GAITAN - META","META",2,"0"
"2002","9","PUERTO GUZMAN - PUTUMAYO","PUTUMAYO",1,"0"
"2002","9","PUERTO LLERAS - META","META",2,"0"
"2002","9","PUERTO LOPEZ - META","META",1,"0"
"2002","9","PUERTO NARE - ANTIOQUIA","ANTIOQUIA",5,"1"
"2002","9","PUERTO RICO - CAQUETA","CAQUETA",4,"1"
"2002","9","PUERTO RICO - META","META",3,"1"
"2002","9","PUERTO SANTANDER - NORTE DE SANTANDER","NORTE DE SANTANDER",1,"0"
"2002","9","QUETAME - CUNDINAMARCA","CUNDINAMARCA",1,"0"
"2002","9","QUIBDO - CHOCO","CHOCO",1,"0"
"2002","9","REMOLINO - MAGDALENA","MAGDALENA",1,"0"
"2002","9","RIOHACHA - LA GUAJIRA","LA GUAJIRA",19,"1"
"2002","9","RIONEGRO - ANTIOQUIA","ANTIOQUIA",1,"0"
"2002","9","RIOSUCIO - CHOCO","CHOCO",4,"1"
"2002","9","ROBERTO PAYAN - NARIÑO","NARIÑO",1,"0"
"2002","9","ROVIRA - TOLIMA","TOLIMA",2,"0"
"2002","9","SABANA DE TORRES - SANTANDER","SANTANDER",2,"0"
"2002","9","SALDAÑA - TOLIMA","TOLIMA",1,"0"
"2002","9","SAMACA - BOYACA","BOYACA",1,"0"
"2002","9","SAMANA - CALDAS","CALDAS",3,"1"
"2002","9","SAN ANDRES - SANTANDER","SANTANDER",1,"0"
"2002","9","SAN ANDRES DE TUMACO - NARIÑO","NARIÑO",8,"1"
"2002","9","SAN CARLOS - ANTIOQUIA","ANTIOQUIA",3,"1"
"2002","9","SAN JOSE DEL FRAGUA - CAQUETA","CAQUETA",4,"1"
"2002","9","SAN JOSE DEL GUAVIARE - GUAVIARE","GUAVIARE",18,"1"
"2002","9","SAN JUAN DE ARAMA - META","META",4,"1"
"2002","9","SAN JUAN DEL CESAR - LA GUAJIRA","LA GUAJIRA",1,"0"
"2002","9","SAN JUAN NEPOMUCENO - BOLIVAR","BOLIVAR",1,"0"
"2002","9","SAN LUIS - ANTIOQUIA","ANTIOQUIA",1,"0"
"2002","9","SAN MARTIN - CESAR","CESAR",1,"0"
"2002","9","SAN MARTIN - META","META",2,"0"
"2002","9","SAN MARTIN DE LOBA - BOLIVAR","BOLIVAR",2,"0"
"2002","9","SAN MIGUEL - PUTUMAYO","PUTUMAYO",2,"0"
"2002","9","SAN ONOFRE - SUCRE","SUCRE",2,"0"
"2002","9","SAN PABLO - BOLIVAR","BOLIVAR",1,"0"
"2002","9","SAN PEDRO DE URABA - ANTIOQUIA","ANTIOQUIA",1,"0"
"2002","9","SAN RAFAEL - ANTIOQUIA","ANTIOQUIA",1,"0"
"2002","9","SAN VICENTE DEL CAGUAN - CAQUETA","CAQUETA",4,"1"
"2002","9","SAN VICENTE FERRER - ANTIOQUIA","ANTIOQUIA",1,"0"
"2002","9","SANTA BARBARA - ANTIOQUIA","ANTIOQUIA",2,"0"
"2002","9","SANTA MARTA - MAGDALENA","MAGDALENA",6,"1"
"2002","9","SANTANDER DE QUILICHAO - CAUCA","CAUCA",1,"0"
"2002","9","SANTIAGO DE CALI - VALLE DEL CAUCA","VALLE DEL CAUCA",3,"1"
"2002","9","SANTUARIO - RISARALDA","RISARALDA",4,"1"
"2002","9","SARAVENA - ARAUCA","ARAUCA",2,"0"
"2002","9","SARDINATA - NORTE DE SANTANDER","NORTE DE SANTANDER",1,"0"
"2002","9","SEGOVIA - ANTIOQUIA","ANTIOQUIA",1,"0"
"2002","9","SEVILLA - VALLE DEL CAUCA","VALLE DEL CAUCA",5,"1"
"2002","9","SIBUNDOY - PUTUMAYO","PUTUMAYO",1,"0"
"2002","9","SIMITI - BOLIVAR","BOLIVAR",2,"0"
"2002","9","SINCELEJO - SUCRE","SUCRE",4,"1"
"2002","9","SITIONUEVO - MAGDALENA","MAGDALENA",3,"1"
"2002","9","SOCORRO - SANTANDER","SANTANDER",1,"0"
"2002","9","SOLITA - CAQUETA","CAQUETA",2,"0"
"2002","9","SONSON - ANTIOQUIA","ANTIOQUIA",1,"0"
"2002","9","SOPO - CUNDINAMARCA","CUNDINAMARCA",1,"0"
"2002","9","TAMINANGO - NARIÑO","NARIÑO",2,"0"
"2002","9","TARAZA - ANTIOQUIA","ANTIOQUIA",4,"1"
"2002","9","TAURAMENA - CASANARE","CASANARE",3,"1"
"2002","9","TEORAMA - NORTE DE SANTANDER","NORTE DE SANTANDER",1,"0"
"2002","9","TIBU - NORTE DE SANTANDER","NORTE DE SANTANDER",7,"1"
"2002","9","TIERRALTA - CORDOBA","CORDOBA",6,"1"
"2002","9","TULUA - VALLE DEL CAUCA","VALLE DEL CAUCA",3,"1"
"2002","9","TURBANA - BOLIVAR","BOLIVAR",1,"0"
"2002","9","VALLE DEL GUAMUEZ - PUTUMAYO","PUTUMAYO",8,"1"
"2002","9","VALLEDUPAR - CESAR","CESAR",9,"1"
"2002","9","VALPARAISO - CAQUETA","CAQUETA",3,"1"
"2002","9","VICTORIA - CALDAS","CALDAS",3,"1"
"2002","9","VILLAGARZON - PUTUMAYO","PUTUMAYO",2,"0"
"2002","9","VILLAMARIA - CALDAS","CALDAS",2,"0"
"2002","9","VILLANUEVA - CASANARE","CASANARE",1,"0"
"2002","9","VILLAVICENCIO - META","META",11,"1"
"2002","9","VILLETA - CUNDINAMARCA","CUNDINAMARCA",1,"0"
"2002","9","VISTAHERMOSA - META","META",10,"1"
"2002","9","YACOPI - CUNDINAMARCA","CUNDINAMARCA",2,"0"
"2002","9","YONDO - ANTIOQUIA","ANTIOQUIA",2,"0"
"2002","9","YOPAL - CASANARE","CASANARE",8,"1"
"2002","9","ZAMBRANO - BOLIVAR","BOLIVAR",5,"1"
"2002","9","ZONA BANANERA - MAGDALENA","MAGDALENA",3,"1"
"2002","10","AGUACHICA - CESAR","CESAR",9,"1"
"2002","10","AGUAZUL - CASANARE","CASANARE",7,"1"
"2002","10","AGUSTIN CODAZZI - CESAR","CESAR",4,"1"
"2002","10","ALEJANDRIA - ANTIOQUIA","ANTIOQUIA",2,"0"
"2002","10","AMALFI - ANTIOQUIA","ANTIOQUIA",1,"0"
"2002","10","ANDALUCIA - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"2002","10","ANSERMA - CALDAS","CALDAS",1,"0"
"2002","10","APARTADO - ANTIOQUIA","ANTIOQUIA",4,"1"
"2002","10","ARACATACA - MAGDALENA","MAGDALENA",3,"1"
"2002","10","ARAUCA - ARAUCA","ARAUCA",1,"0"
"2002","10","ARAUQUITA - ARAUCA","ARAUCA",2,"0"
"2002","10","ARBOLETES - ANTIOQUIA","ANTIOQUIA",3,"1"
"2002","10","ARGELIA - ANTIOQUIA","ANTIOQUIA",2,"0"
"2002","10","ARJONA - BOLIVAR","BOLIVAR",1,"0"
"2002","10","ARMERO - TOLIMA","TOLIMA",1,"0"
"2002","10","AYAPEL - CORDOBA","CORDOBA",1,"0"
"2002","10","BAHIA SOLANO - CHOCO","CHOCO",1,"0"
"2002","10","BALBOA - CAUCA","CAUCA",2,"0"
"2002","10","BARBACOAS - NARIÑO","NARIÑO",2,"0"
"2002","10","BARBOSA - ANTIOQUIA","ANTIOQUIA",1,"0"
"2002","10","BARRANCABERMEJA - SANTANDER","SANTANDER",4,"1"
"2002","10","BARRANCO DE LOBA - BOLIVAR","BOLIVAR",1,"0"
"2002","10","BARRANCOMINAS - GUAINIA","GUAINIA",1,"0"
"2002","10","BARRANQUILLA - ATLANTICO","ATLANTICO",8,"1"
"2002","10","BECERRIL - CESAR","CESAR",5,"1"
"2002","10","BELEN DE LOS ANDAQUIES - CAQUETA","CAQUETA",1,"0"
"2002","10","BELLO - ANTIOQUIA","ANTIOQUIA",1,"0"
"2002","10","BOCHALEMA - NORTE DE SANTANDER","NORTE DE SANTANDER",1,"0"
"2002","10","BOGOTA, D.C. - BOGOTA, D. C.","BOGOTA, D. C.",1,"0"
"2002","10","BUCARAMANGA - SANTANDER","SANTANDER",1,"0"
"2002","10","BUENAVENTURA - VALLE DEL CAUCA","VALLE DEL CAUCA",18,"1"
"2002","10","BUENAVISTA - SUCRE","SUCRE",1,"0"
"2002","10","BUENOS AIRES - CAUCA","CAUCA",1,"0"
"2002","10","CACERES - ANTIOQUIA","ANTIOQUIA",2,"0"
"2002","10","CACHIRA - NORTE DE SANTANDER","NORTE DE SANTANDER",4,"1"
"2002","10","CALAMAR - BOLIVAR","BOLIVAR",1,"0"
"2002","10","CALAMAR - GUAVIARE","GUAVIARE",2,"0"
"2002","10","CAREPA - ANTIOQUIA","ANTIOQUIA",1,"0"
"2002","10","CAROLINA - ANTIOQUIA","ANTIOQUIA",1,"0"
"2002","10","CARTAGENA DE INDIAS - BOLIVAR","BOLIVAR",4,"1"
"2002","10","CARTAGENA DEL CHAIRA - CAQUETA","CAQUETA",2,"0"
"2002","10","CARTAGO - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"2002","10","CAUCASIA - ANTIOQUIA","ANTIOQUIA",1,"0"
"2002","10","CHAMEZA - CASANARE","CASANARE",1,"0"
"2002","10","CHIGORODO - ANTIOQUIA","ANTIOQUIA",1,"0"
"2002","10","CHIRIGUANA - CESAR","CESAR",1,"0"
"2002","10","CIENAGA - MAGDALENA","MAGDALENA",15,"1"
"2002","10","CIUDAD BOLIVAR - ANTIOQUIA","ANTIOQUIA",6,"1"
"2002","10","COCORNA - ANTIOQUIA","ANTIOQUIA",3,"1"
"2002","10","COLOSO - SUCRE","SUCRE",1,"0"
"2002","10","CONVENCION - NORTE DE SANTANDER","NORTE DE SANTANDER",1,"0"
"2002","10","CORDOBA - BOLIVAR","BOLIVAR",7,"1"
"2002","10","COVEÑAS - SUCRE","SUCRE",1,"0"
"2002","10","CUCUTA - NORTE DE SANTANDER","NORTE DE SANTANDER",5,"1"
"2002","10","CUMARIBO - VICHADA","VICHADA",2,"0"
"2002","10","CURILLO - CAQUETA","CAQUETA",11,"1"
"2002","10","CURUMANI - CESAR","CESAR",2,"0"
"2002","10","DABEIBA - ANTIOQUIA","ANTIOQUIA",4,"1"
"2002","10","DISTRACCION - LA GUAJIRA","LA GUAJIRA",1,"0"
"2002","10","DOLORES - TOLIMA","TOLIMA",1,"0"
"2002","10","DOSQUEBRADAS - RISARALDA","RISARALDA",1,"0"
"2002","10","EL BAGRE - ANTIOQUIA","ANTIOQUIA",1,"0"
"2002","10","EL BANCO - MAGDALENA","MAGDALENA",1,"0"
"2002","10","EL CARMEN - NORTE DE SANTANDER","NORTE DE SANTANDER",2,"0"
"2002","10","EL CARMEN DE ATRATO - CHOCO","CHOCO",1,"0"
"2002","10","EL CARMEN DE BOLIVAR - BOLIVAR","BOLIVAR",3,"1"
"2002","10","EL CHARCO - NARIÑO","NARIÑO",3,"1"
"2002","10","EL DONCELLO - CAQUETA","CAQUETA",1,"0"
"2002","10","EL DOVIO - VALLE DEL CAUCA","VALLE DEL CAUCA",1,"0"
"2002","10","EL RETORNO - GUAVIARE","GUAVIARE",1,"0"
"2002","10","EL TAMBO - CAUCA","CAUCA",3,"1"
"2002","10","EL TARRA - NORTE DE SANTANDER","NORTE DE SANTANDER",3,"1"
"2002","10","FLORENCIA - CAQUETA","CAQUETA",6,"1"
"2002","10","FOMEQUE - CUNDINAMARCA","CUNDINAMARCA",1,"0"
"2002","10","FONSECA - LA GUAJIRA","LA GUAJIRA",1,"0"
"2002","10","FRONTERA VENEZUELA - EXTERIOR","EXTERIOR",1,"0"
"2002","10","FUNDACION - MAGDALENA","MAGDALENA",7,"1"
"2002","10","FUSAGASUGA - CUNDINAMARCA","CUNDINAMARCA",9,"1"
"2002","10","GARZON - HUILA","HUILA",3,"1"
"2002","10","GIRON - SANTANDER","SANTANDER",1,"0"
"2002","10","GRANADA - ANTIOQUIA","ANTIOQUIA",7,"1"
"2002","10","GRANADA - META","META",3,"1"
"2002","10","GUADUAS - CUNDINAMARCA","CUNDINAMARCA",7,"1"
"2002","10","GUAYABAL DE SIQUIMA - CUNDINAMARCA","CUNDINAMARCA",1,"0"
"2002","10","HACARI - NORTE DE SANTANDER","NORTE DE SANTANDER",4,"1"
"2002","10","HONDA - TOLIMA","TOLIMA",2,"0"
"2002","10","IBAGUE - TOLIMA","TOLIMA",2,"0"
"2002","10","IPIALES - NARIÑO","NARIÑO",1,"0"
"2002","10","ITUANGO - ANTIOQUIA","ANTIOQUIA",1,"0"
"2002","10","JAMBALO - CAUCA","CAUCA",1,"0"
"2002","10","JAMUNDI - VALLE DEL CAUCA","VALLE DEL CAUCA",2,"0"
"2002","10","JURADO - CHOCO","CHOCO",1,"0"
"2002","10","LA CHORRERA - AMAZONAS","AMAZONAS",1,"0"
"2002","10","LA DORADA - CALDAS","CALDAS",3,"1"
"2002","10","LA JAGUA DE IBIRICO - CESAR","CESAR",2,"0"
"2002","10","LA MACARENA - META","META",1,"0"
"2002","10","LA MONTAÑITA - CAQUETA","CAQUETA",1,"0"
"2002","10","LA PALMA - CUNDINAMARCA","CUNDINAMARCA",7,"1"
"2002","10","LA PAZ - CESAR","CESAR",4,"1"
"2002","10","LA PEÑA - CUNDINAMARCA","CUNDINAMARCA",1,"0"
"2002","10","LEBRIJA - SANTANDER","SANTANDER",1,"0"
"2002","10","LERIDA - TOLIMA","TOLIMA",1,"0"
"2002","10","MAGANGUE - BOLIVAR","BOLIVAR",1,"0"
"2002","10","MAICAO - LA GUAJIRA","LA GUAJIRA",1,"0"
"2002","10","MANAURE BALCON DEL CESAR - CESAR","CESAR",1,"0"
"2002","10","MANI - CASANARE","CASANARE",2,"0"
"2002","10","MANIZALES - CALDAS","CALDAS",8,"1"
"2002","10","MANZANARES - CALDAS","CALDAS",1,"0"
"2002","10","MARQUETALIA - CALDAS","CALDAS",1,"0"
"2002","10","MEDELLIN - ANTIOQUIA","ANTIOQUIA",41,"1"
"2002","10","MILAN - CAQUETA","CAQUETA",3,"1"
"2002","10","MOCOA - PUTUMAYO","PUTUMAYO",3,"1"
"2002","10","MONTERIA - CORDOBA","CORDOBA",3,"1"
"2002","10","MONTERREY - CASANARE","CASANARE",1,"0"
"2002","10","MORALES - BOLIVAR","BOLIVAR",1,"0"
"2002","10","MORELIA - CAQUETA","CAQUETA",3,"1"
"2002","10","MURILLO - TOLIMA","TOLIMA",2,"0"
"2002","10","NORCASIA - CALDAS","CALDAS",3,"1"
"2002","10","OCAÑA - NORTE DE SANTANDER","NORTE DE SANTANDER",4,"1"
"2002","10","ORITO - PUTUMAYO","PUTUMAYO",8,"1"
"2002","10","PAEZ - CAUCA","CAUCA",1,"0"
"2002","10","PAILITAS - CESAR","CESAR",1,"0"
"2002","10","PASTO - NARIÑO","NARIÑO",1,"0"
"2002","10","PENSILVANIA - CALDAS","CALDAS",6,"1"
"2002","10","PEÑOL - ANTIOQUIA","ANTIOQUIA",2,"0"
"2002","10","PITALITO - HUILA","HUILA",1,"0"
"2002","10","PLANETA RICA - CORDOBA","CORDOBA",3,"1"
"2002","10","PLATO - MAGDALENA","MAGDALENA",1,"0"
"2002","10","PONEDERA - ATLANTICO","ATLANTICO",2,"0"
"2002","10","PORE - CASANARE","CASANARE",1,"0"
"2002","10","PRADERA - VALLE DEL CAUCA","VALLE DEL CAUCA",2,"0"
"2002","10","PUERTO ASIS - PUTUMAYO","PUTUMAYO",4,"1"
"2002","10","PUERTO BERRIO - ANTIOQUIA","ANTIOQUIA",2,"0"
"2002","10","PUERTO BOYACA - BOYACA","BOYACA",3,"1"
"2002","10","PUERTO CAICEDO - PUTUMAYO","PUTUMAYO",2,"0"
"2002","10","PUERTO CONCORDIA - META","META",1,"0"
"2002","10","PUERTO GUZMAN - PUTUMAYO","PUTUMAYO",3,"1"
"2002","10","PUERTO LEGUIZAMO - PUTUMAYO","PUTUMAYO",3,"1"
"2002","10","PUERTO LIBERTADOR - CORDOBA","CORDOBA",2,"0"
"2002","10","PUERTO LLERAS - META","META",1,"0"
"2002","10","PUERTO LOPEZ - META","META",3,"1"
"2002","10","PUERTO NARE - ANTIOQUIA","ANTIOQUIA",1,"0"
"2002","10","PUERTO RICO - CAQUETA","CAQUETA",1,"0"
"2002","10","PUERTO RONDON - ARAUCA","ARAUCA",1,"0"
"2002","10","PUERTO SANTANDER - NORTE DE SANTANDER","NORTE DE SANTANDER",2,"0"
"2002","10","PUERTO TRIUNFO - ANTIOQUIA","ANTIOQUIA",3,"1"
"2002","10","QUIBDO - CHOCO","CHOCO",1,"0"
"2002","10","RECETOR - CASANARE","CASANARE",1,"0"
"2002","10","REMOLINO - MAGDALENA","MAGDALENA",1,"0"
